유저명,티어,모드,승패,챔피언,포지션,Kill,Death,Assist,킬관여율,kda
투 호,Unranked,칼바람,WIN,Azir,mid,7 , 6 , 14,64,3.50
투 호,Unranked,칼바람,LOSS,Samira,mid,18 , 11 , 9,59,2.45
투 호,Unranked,칼바람,WIN,Khazix,mid,18 , 5 , 8,67,5.20
투 호,Unranked,칼바람,WIN,LeeSin,adc,16 , 6 , 12,85,4.67
투 호,Unranked,칼바람,LOSS,Ryze,adc,10 , 7 , 9,56,2.71
투 호,Unranked,칼바람,WIN,Neeko,jungle,9 , 3 , 15,77,8.00
투 호,Unranked,칼바람,LOSS,Ezreal,adc,13 , 6 , 11,83,4.00
투 호,Unranked,칼바람,WIN,Jinx,support,15 , 4 , 20,83,8.75
투 호,Unranked,칼바람,WIN,Kaisa,mid,15 , 4 , 10,64,6.25
투 호,Unranked,칼바람,WIN,Samira,adc,19 , 10 , 10,50,2.90
투 호,Unranked,칼바람,WIN,Jhin,mid,16 , 4 , 39 ,89,3.75
투 호,Unranked,칼바람,LOSS,Rengar,support,21 , 17 , 11,43,1.88
투 호,Unranked,칼바람,WIN,LeeSin,support,12 , 4 , 30 ,81,0.50
투 호,Unranked,칼바람,LOSS,Kayle,mid,4 , 7 , 18,69,3.14
투 호,Unranked,칼바람,WIN,Irelia,mid,6 , 10 , 21,53,2.70
투 호,Unranked,칼바람,LOSS,Qiyana,support,11 , 9 , 14,63,2.78
투 호,Unranked,칼바람,LOSS,Leblanc,support,6 , 6 , 10,64,2.67
whddndla,Gold 4,솔로랭크,LOSS,Pantheon,top,2 , 4 , 1,21,0.75
whddndla,Gold 4,솔로랭크,WIN,Pantheon,top,1 , 2 , 2,18,1.50
whddndla,Gold 4,솔로랭크,LOSS,Pantheon,mid,1 , 9 , 1,40,0.22
whddndla,Gold 4,솔로랭크,LOSS,Pantheon,top,3 , 5 , 5,35,1.60
whddndla,Gold 4,솔로랭크,WIN,Pantheon,top,6 , 6 , 9,33,2.50
whddndla,Gold 4,솔로랭크,LOSS,Pyke,support,4 , 14 , 4,24,0.57
whddndla,Gold 4,솔로랭크,WIN,Pyke,support,10 , 17 , 10,36,1.18
whddndla,Gold 4,자유랭크,LOSS,Pyke,mid,5 , 7 , 11,46,2.29
whddndla,Gold 4,자유랭크,LOSS,Malphite,support,4 , 10 , 5,24,0.90
whddndla,Gold 4,자유랭크,WIN,Pyke,support,11 , 12 , 7,33,1.50
whddndla,Gold 4,솔로랭크,LOSS,Pantheon,mid,8 , 8 , 1,33,1.13
whddndla,Gold 4,솔로랭크,LOSS,Mordekaiser,top,5 , 11 , 1,20,0.55
whddndla,Gold 4,솔로랭크,LOSS,Mordekaiser,top,0 , 4 , 0,0%,0.00
whddndla,Gold 4,솔로랭크,LOSS,Pantheon,mid,7 , 22 , 9,31,0.73
whddndla,Gold 4,솔로랭크,LOSS,Pantheon,mid,4 , 4 , 1,31,1.25
whddndla,Gold 4,솔로랭크,WIN,Pantheon,mid,7 , 1 , 5 ,50,2.00
whddndla,Gold 4,솔로랭크,LOSS,Akali,mid,3 , 6 , 3,60,1.00
whddndla,Gold 4,솔로랭크,LOSS,Pantheon,mid,4 , 8 , 15,34,2.38
whddndla,Gold 4,솔로랭크,WIN,Pantheon,mid,8 , 9 , 2,26,1.11
whddndla,Gold 4,솔로랭크,WIN,Pantheon,mid,8 , 5 , 8,46,3.20
whddndla,Gold 4,솔로랭크,LOSS,Veigar,mid,5 , 13 , 5,40,0.77
whddndla,Gold 4,자유랭크,WIN,Pantheon,mid,26 , 6 , 7,65,5.50
whddndla,Gold 4,솔로랭크,WIN,Ezreal,adc,4 , 16 , 6,31,0.63
whddndla,Gold 4,솔로랭크,LOSS,Blitzcrank,support,1 , 4 , 2,38,0.75
whddndla,Gold 4,솔로랭크,LOSS,Pantheon,mid,5 , 8 , 2,64,0.88
whddndla,Gold 4,솔로랭크,WIN,Pantheon,mid,4 , 6 , 7,35,1.83
whddndla,Gold 4,솔로랭크,WIN,Pantheon,mid,6 , 1 , 2,36,8.00
whddndla,Gold 4,솔로랭크,LOSS,Pantheon,mid,5 , 8 , 3,36,1.00
whddndla,Gold 4,솔로랭크,LOSS,Pantheon,mid,8 , 5 , 5,68,2.60
whddndla,Gold 4,솔로랭크,LOSS,Pantheon,mid,4 , 7 , 5,47,1.29
Goorgi Vayne,Unranked,단일,WIN,Illaoi,mid,6 , 3 , 2,44,2.67
Goorgi Vayne,Unranked,단일,WIN,Kaisa,support,11 , 3 , 12,62,7.67
Goorgi Vayne,Unranked,단일,LOSS,Jhin,adc,6 , 10 , 9,32,1.50
Goorgi Vayne,Unranked,단일,LOSS,Syndra,jungle,8 , 8 , 10,38,2.25
Goorgi Vayne,Unranked,단일,WIN,LeeSin,mid,11 , 3 , 9,50,6.67
Goorgi Vayne,Unranked,단일,WIN,Brand,jungle,13 , 7 , 13,44,3.71
Goorgi Vayne,Unranked,단일,WIN,Blitzcrank,adc,16 , 7 , 12,56,4.00
Goorgi Vayne,Unranked,단일,WIN,Vex,jungle,4 , 2 , 4,20,4.00
Goorgi Vayne,Unranked,솔로랭크,LOSS,Kindred,jungle,8 , 9 , 8,50,1.78
Goorgi Vayne,Unranked,솔로랭크,RE,Rengar,jungle,0 , 0 , 0,0%,0.00
Goorgi Vayne,Unranked,솔로랭크,WIN,Lux,support,12 , 8 , 17,57,3.63
Goorgi Vayne,Unranked,솔로랭크,LOSS,Pantheon,support,7 , 6 , 7,56,2.33
Goorgi Vayne,Unranked,단일,LOSS,Zeri,mid,4 , 3 , 2,40,2.00
Goorgi Vayne,Unranked,칼바람,LOSS,Gwen,adc,1 , 6 , 8,45,1.50
Goorgi Vayne,Unranked,솔로랭크,WIN,Pantheon,support,7 , 6 , 14,50,3.50
Goorgi Vayne,Unranked,솔로랭크,WIN,Morgana,support,3 , 7 , 19,51,3.14
Goorgi Vayne,Unranked,솔로랭크,LOSS,Blitzcrank,support,3 , 10 , 6,38,0.90
Goorgi Vayne,Unranked,솔로랭크,LOSS,Lucian,adc,5 , 4 , 9,54,3.50
Goorgi Vayne,Unranked,솔로랭크,LOSS,Graves,jungle,5 , 4 , 9,67,3.50
Goorgi Vayne,Unranked,칼바람,WIN,Irelia,mid,27 , 15 , 13,54,2.67
Goorgi Vayne,Unranked,솔로랭크,LOSS,LeeSin,jungle,6 , 7 , 6,75,1.71
Goorgi Vayne,Unranked,솔로랭크,LOSS,Rengar,jungle,7 , 6 , 7,44,2.33
Goorgi Vayne,Unranked,일반,WIN,Vayne,adc,4 , 3 , 3,18,2.33
Goorgi Vayne,Unranked,솔로랭크,LOSS,Lux,support,4 , 7 , 16,63,2.86
Goorgi Vayne,Unranked,솔로랭크,WIN,Blitzcrank,support,1 , 5 , 15,46,3.20
Goorgi Vayne,Unranked,솔로랭크,LOSS,Darius,top,2 , 9 , 3,22,0.56
밥밥 부캐,Platinum 4,솔로랭크,LOSS,Ezreal,adc,1 , 6 , 1,67,0.33
밥밥 부캐,Platinum 4,솔로랭크,LOSS,Lucian,adc,3 , 10 , 1,57,0.40
밥밥 부캐,Platinum 4,솔로랭크,WIN,Kaisa,adc,8 , 8 , 11,38,2.38
밥밥 부캐,Platinum 4,솔로랭크,RE,Lucian,support,0 , 0 , 0,0%,0.00
밥밥 부캐,Platinum 4,솔로랭크,WIN,Thresh,support,2 , 2 , 14,43,8.00
밥밥 부캐,Platinum 4,솔로랭크,LOSS,Kaisa,adc,1 , 14 , 3,19,0.29
밥밥 부캐,Platinum 4,솔로랭크,LOSS,Kaisa,adc,7 , 13 , 6,42,1.00
밥밥 부캐,Platinum 4,솔로랭크,LOSS,Kaisa,adc,1 , 16 , 1,15,0.13
밥밥 부캐,Platinum 4,솔로랭크,LOSS,Lucian,adc,10 , 10 , 6,36,1.60
밥밥 부캐,Platinum 4,솔로랭크,LOSS,Ezreal,adc,1 , 3 , 0,13,0.33
밥밥 부캐,Platinum 4,솔로랭크,WIN,Ezreal,adc,16 , 5 , 12,67,5.60
밥밥 부캐,Platinum 4,솔로랭크,LOSS,Twitch,adc,8 , 10 , 4,41,1.20
밥밥 부캐,Platinum 4,솔로랭크,LOSS,Ezreal,adc,0 , 15 , 1,4%,0.07
밥밥 부캐,Platinum 4,솔로랭크,LOSS,Jinx,adc,5 , 7 , 5,67,1.43
밥밥 부캐,Platinum 4,솔로랭크,LOSS,Ezreal,adc,3 , 7 , 5,40,1.14
밥밥 부캐,Platinum 4,솔로랭크,WIN,Kaisa,adc,6 , 2 , 3,36,4.50
밥밥 부캐,Platinum 4,솔로랭크,LOSS,Kaisa,adc,6 , 7 , 5,48,1.57
밥밥 부캐,Platinum 4,솔로랭크,WIN,Kaisa,adc,20 , 7 , 9,66,4.14
밥밥 부캐,Platinum 4,솔로랭크,LOSS,Tristana,adc,2 , 7 , 8,42,1.43
밥밥 부캐,Platinum 4,솔로랭크,LOSS,Rammus,jungle,8 , 7 , 13,62,3.00
밥밥 부캐,Platinum 4,솔로랭크,LOSS,DrMundo,jungle,10 , 6 , 18,54,4.67
밥밥 부캐,Platinum 4,솔로랭크,LOSS,Lucian,top,0 , 4 , 1,17,0.25
밥밥 부캐,Platinum 4,솔로랭크,LOSS,Lucian,adc,3 , 3 , 2,45,1.67
밥밥 부캐,Platinum 4,솔로랭크,WIN,Hecarim,jungle,2 , 1 , 1,17,3.00
밥밥 부캐,Platinum 4,솔로랭크,WIN,LeeSin,jungle,11 , 1 , 14 ,51,5.00
밥밥 부캐,Platinum 4,솔로랭크,WIN,Ezreal,adc,6 , 3 , 8,42,4.67
밥밥 부캐,Platinum 4,솔로랭크,WIN,Vayne,adc,17 , 5 , 13,58,6.00
밥밥 부캐,Platinum 4,솔로랭크,LOSS,Irelia,top,1 , 5 , 1,14,0.40
밥밥 부캐,Platinum 4,솔로랭크,LOSS,Olaf,jungle,8 , 9 , 7,54,1.67
밥밥 부캐,Platinum 4,솔로랭크,WIN,Khazix,jungle,7 , 1 , 3 ,56,0.00
fhfqorrhktkwjs,Gold 4,솔로랭크,LOSS,Graves,jungle,1 , 10 , 3,31,0.40
fhfqorrhktkwjs,Gold 4,솔로랭크,LOSS,Lillia,jungle,2 , 6 , 2,33,0.67
fhfqorrhktkwjs,Gold 4,솔로랭크,WIN,Lillia,jungle,9 , 2 , 8,49,8.50
fhfqorrhktkwjs,Gold 4,솔로랭크,LOSS,Lillia,jungle,10 , 3 , 4,58,4.67
fhfqorrhktkwjs,Gold 4,솔로랭크,WIN,Lillia,jungle,6 , 7 , 9,38,2.14
fhfqorrhktkwjs,Gold 4,솔로랭크,WIN,Lillia,jungle,14 , 3 , 11,63,8.33
fhfqorrhktkwjs,Gold 4,솔로랭크,LOSS,Viego,jungle,8 , 9 , 5,45,1.44
fhfqorrhktkwjs,Gold 4,솔로랭크,LOSS,Elise,jungle,0 , 3 , 4,15,1.33
fhfqorrhktkwjs,Gold 4,솔로랭크,WIN,Graves,jungle,3 , 2 , 8,52,5.50
fhfqorrhktkwjs,Gold 4,솔로랭크,LOSS,LeeSin,jungle,5 , 6 , 4,50,1.50
fhfqorrhktkwjs,Gold 4,솔로랭크,LOSS,Nidalee,jungle,4 , 6 , 13,68,2.83
fhfqorrhktkwjs,Gold 4,솔로랭크,WIN,Lillia,jungle,12 , 7 , 14,50,3.71
fhfqorrhktkwjs,Gold 4,솔로랭크,WIN,LeeSin,jungle,4 , 2 , 10,50,7.00
fhfqorrhktkwjs,Gold 4,솔로랭크,LOSS,Graves,jungle,3 , 5 , 1,44,0.80
fhfqorrhktkwjs,Gold 4,솔로랭크,WIN,Graves,jungle,13 , 5 , 4,45,3.40
fhfqorrhktkwjs,Gold 4,솔로랭크,WIN,Ezreal,adc,8 , 2 , 6,50,7.00
fhfqorrhktkwjs,Gold 4,솔로랭크,LOSS,Lillia,jungle,9 , 5 , 6,41,3.00
fhfqorrhktkwjs,Gold 4,솔로랭크,WIN,Graves,jungle,7 , 7 , 6,32,1.86
fhfqorrhktkwjs,Gold 4,솔로랭크,LOSS,Khazix,jungle,9 , 6 , 2,55,1.83
fhfqorrhktkwjs,Gold 4,솔로랭크,LOSS,Graves,jungle,2 , 1 , 0,15,2.00
fhfqorrhktkwjs,Gold 4,솔로랭크,WIN,Graves,jungle,5 , 1 , 4,30,9.00
fhfqorrhktkwjs,Gold 4,솔로랭크,WIN,LeeSin,jungle,13 , 4 , 11,63,6.00
fhfqorrhktkwjs,Gold 4,솔로랭크,LOSS,Graves,jungle,4 , 4 , 4,36,2.00
fhfqorrhktkwjs,Gold 4,솔로랭크,LOSS,Graves,jungle,14 , 7 , 3,50,2.43
fhfqorrhktkwjs,Gold 4,솔로랭크,LOSS,Lillia,jungle,9 , 7 , 7,57,2.29
fhfqorrhktkwjs,Gold 4,솔로랭크,RE,Graves,jungle,0 , 0 , 0,0%,0.00
fhfqorrhktkwjs,Gold 4,솔로랭크,LOSS,Graves,jungle,6 , 5 , 0,43,1.20
fhfqorrhktkwjs,Gold 4,솔로랭크,WIN,Lillia,jungle,7 , 5 , 17,48,4.80
fhfqorrhktkwjs,Gold 4,솔로랭크,LOSS,Graves,jungle,10 , 3 , 4,58,4.67
fhfqorrhktkwjs,Gold 4,솔로랭크,WIN,Khazix,jungle,16 , 9 , 11,57,3.00
너구리 두마리,Unranked,일반,LOSS,Yuumi,support,0 , 9 , 2,22,0.22
너구리 두마리,Unranked,솔로랭크,LOSS,Yuumi,top,3 , 2 , 0,50,1.50
너구리 두마리,Unranked,솔로랭크,LOSS,Yuumi,support,3 , 3 , 5,47,2.67
너구리 두마리,Unranked,자유랭크,LOSS,Jhin,mid,14 , 6 , 10,69,4.00
너구리 두마리,Unranked,솔로랭크,WIN,XinZhao,jungle,14 , 5 , 9,64,4.60
너구리 두마리,Unranked,솔로랭크,LOSS,Varus,adc,1 , 11 , 1,15,0.18
너구리 두마리,Unranked,솔로랭크,LOSS,Jax,jungle,22 , 11 , 10,52,2.91
너구리 두마리,Unranked,솔로랭크,WIN,XinZhao,jungle,14 , 8 , 16,60,3.75
너구리 두마리,Unranked,솔로랭크,WIN,Nunu,jungle,10 , 2 , 5,56,7.50
너구리 두마리,Unranked,솔로랭크,WIN,Viego,jungle,17 , 2 , 12 ,62,4.50
너구리 두마리,Unranked,솔로랭크,WIN,Sejuani,jungle,7 , 2 , 21 ,60,4.00
너구리 두마리,Unranked,솔로랭크,WIN,Nunu,jungle,11 , 3 , 10,78,7.00
너구리 두마리,Unranked,솔로랭크,WIN,Zed,jungle,8 , 5 , 12,54,4.00
너구리 두마리,Unranked,솔로랭크,WIN,Zed,jungle,4 , 1 , 4,30,8.00
너구리 두마리,Unranked,솔로랭크,LOSS,Leona,support,4 , 4 , 21,61,6.25
너구리 두마리,Unranked,솔로랭크,LOSS,Pyke,support,5 , 8 , 2,32,0.88
너구리 두마리,Unranked,솔로랭크,LOSS,Blitzcrank,support,0 , 3 , 15,71,5.00
너구리 두마리,Unranked,솔로랭크,WIN,Thresh,support,4 , 2 , 18 ,67,1.00
너구리 두마리,Unranked,솔로랭크,WIN,Senna,support,5 , 4 , 18,53,5.75
너구리 두마리,Unranked,솔로랭크,LOSS,XinZhao,jungle,3 , 8 , 0,38,0.38
너구리 두마리,Unranked,솔로랭크,WIN,XinZhao,jungle,7 , 2 , 5,41,6.00
너구리 두마리,Unranked,솔로랭크,LOSS,XinZhao,jungle,3 , 9 , 1,29,0.44
너구리 두마리,Unranked,솔로랭크,LOSS,XinZhao,jungle,1 , 6 , 3,80,0.67
너구리 두마리,Unranked,칼바람,LOSS,TwistedFate,jungle,12 , 14 , 15,60,1.93
너구리 두마리,Unranked,솔로랭크,LOSS,Ashe,adc,2 , 3 , 3,50,1.67
너구리 두마리,Unranked,칼바람,WIN,Nidalee,jungle,10 , 2 , 10 ,74,0.00
너구리 두마리,Unranked,칼바람,LOSS,Morgana,jungle,7 , 12 , 18,74,2.08
너구리 두마리,Unranked,칼바람,LOSS,Blitzcrank,support,4 , 9 , 10,54,1.56
너구리 두마리,Unranked,칼바람,WIN,Sylas,support,14 , 15 , 26,51,2.67
너구리 두마리,Unranked,솔로랭크,WIN,Ezreal,adc,4 , 3 , 8,52,4.00
채널교정드레이븐,Gold 4,칼바람,WIN,Lucian,top,0 , 12 , 11,23,0.92
채널교정드레이븐,Gold 4,커스텀,LOSS,Graves,mid,10 , 18 , 4,25,0.78
채널교정드레이븐,Gold 4,솔로랭크,LOSS,LeeSin,jungle,4 , 3 , 1,71,1.67
채널교정드레이븐,Gold 4,일반,WIN,Yone,top,17 , 5 , 2,58,3.80
채널교정드레이븐,Gold 4,일반,WIN,Akali,top,7 , 7 , 4,26,1.57
채널교정드레이븐,Gold 4,솔로랭크,LOSS,Ezreal,adc,4 , 14 , 5,24,0.64
채널교정드레이븐,Gold 4,솔로랭크,WIN,Caitlyn,adc,1 , 7 , 8,32,1.29
채널교정드레이븐,Gold 4,솔로랭크,LOSS,Akali,top,0 , 3 , 1,50,0.33
채널교정드레이븐,Gold 4,솔로랭크,LOSS,Thresh,support,1 , 6 , 5,38,1.00
채널교정드레이븐,Gold 4,자유랭크,LOSS,Draven,adc,1 , 8 , 1,20,0.25
채널교정드레이븐,Gold 4,자유랭크,LOSS,Ezreal,adc,5 , 8 , 6,31,1.38
채널교정드레이븐,Gold 4,자유랭크,WIN,Ezreal,adc,3 , 5 , 6,33,1.80
채널교정드레이븐,Gold 4,자유랭크,WIN,Ezreal,adc,16 , 3 , 5,57,7.00
채널교정드레이븐,Gold 4,자유랭크,LOSS,Yone,mid,2 , 4 , 0,25,0.50
채널교정드레이븐,Gold 4,솔로랭크,LOSS,Yone,mid,0 , 6 , 0,0%,0.00
채널교정드레이븐,Gold 4,솔로랭크,LOSS,Akali,mid,3 , 11 , 3,32,0.55
채널교정드레이븐,Gold 4,자유랭크,WIN,Sylas,mid,10 , 6 , 6,46,2.67
채널교정드레이븐,Gold 4,일반,LOSS,Draven,adc,26 , 19 , 9,57,1.84
채널교정드레이븐,Gold 4,자유랭크,LOSS,Evelynn,jungle,1 , 5 , 2,20,0.60
채널교정드레이븐,Gold 4,자유랭크,LOSS,Pantheon,support,0 , 7 , 3,38,0.43
채널교정드레이븐,Gold 4,자유랭크,WIN,LeeSin,jungle,2 , 7 , 14,34,2.29
채널교정드레이븐,Gold 4,자유랭크,LOSS,Ezreal,adc,5 , 6 , 5,67,1.67
채널교정드레이븐,Gold 4,자유랭크,LOSS,Qiyana,mid,1 , 11 , 0,7%,0.09
박태현자,Platinum 3,자유랭크,WIN,Kaisa,adc,6 , 9 , 6,25,1.33
박태현자,Platinum 3,자유랭크,LOSS,Nunu,mid,1 , 17 , 12,26,0.76
박태현자,Platinum 3,솔로랭크,LOSS,Veigar,adc,6 , 9 , 8,54,1.56
박태현자,Platinum 3,솔로랭크,WIN,Veigar,adc,13 , 6 , 10,56,3.83
박태현자,Platinum 3,솔로랭크,WIN,Veigar,adc,9 , 5 , 8,65,3.40
박태현자,Platinum 3,솔로랭크,WIN,Gangplank,top,9 , 4 , 9,47,4.50
박태현자,Platinum 3,솔로랭크,LOSS,Pyke,support,7 , 13 , 9,59,1.23
박태현자,Platinum 3,칼바람,LOSS,Kalista,mid,4 , 9 , 15,51,2.11
박태현자,Platinum 3,자유랭크,WIN,Gangplank,top,3 , 5 , 4,21,1.40
박태현자,Platinum 3,일반,WIN,Zed,mid,10 , 11 , 14,45,2.18
박태현자,Platinum 3,일반,WIN,Velkoz,support,15 , 9 , 12,60,3.00
박태현자,Platinum 3,일반,LOSS,Draven,adc,14 , 9 , 7,53,2.33
박태현자,Platinum 3,일반,WIN,Trundle,jungle,5 , 3 , 4,23,3.00
박태현자,Platinum 3,일반,LOSS,Gangplank,top,9 , 8 , 6,48,1.88
박태현자,Platinum 3,칼바람,WIN,Xayah,adc,8 , 6 , 13,57,3.50
박태현자,Platinum 3,칼바람,LOSS,Nunu,mid,10 , 11 , 13,55,2.09
박태현자,Platinum 3,자유랭크,WIN,Gangplank,top,8 , 6 , 11,37,3.17
박태현자,Platinum 3,칼바람,LOSS,Yone,adc,0 , 10 , 13,52,1.30
박태현자,Platinum 3,칼바람,WIN,Azir,jungle,5 , 3 , 3,89,2.67
박태현자,Platinum 3,솔로랭크,LOSS,Xerath,support,2 , 7 , 3,24,0.71
박태현자,Platinum 3,일반,LOSS,Kaisa,adc,15 , 4 , 2,49,4.25
박태현자,Platinum 3,일반,LOSS,Gangplank,top,1 , 11 , 4,16,0.45
박태현자,Platinum 3,일반,WIN,Pyke,mid,17 , 6 , 10,66,4.50
박태현자,Platinum 3,칼바람,LOSS,Rengar,top,13 , 10 , 13,79,2.60
박태현자,Platinum 3,자유랭크,WIN,Gangplank,top,6 , 4 , 6,38,3.00
박태현자,Platinum 3,자유랭크,WIN,Zyra,support,1 , 6 , 13,44,2.33
박태현자,Platinum 3,자유랭크,WIN,Pyke,support,23 , 8 , 10,73,4.13
박태현자,Platinum 3,자유랭크,WIN,Viktor,mid,11 , 10 , 12,51,2.30
박태현자,Platinum 3,자유랭크,LOSS,LeeSin,jungle,14 , 11 , 6,59,1.82
박태현자,Platinum 3,자유랭크,WIN,Zoe,mid,9 , 9 , 15,47,2.67
명하성의 검,Silver 4,솔로랭크,WIN,Lucian,adc,14 , 5 , 10,63,4.80
명하성의 검,Silver 4,솔로랭크,LOSS,Belveth,jungle,10 , 11 , 4,58,1.27
명하성의 검,Silver 4,솔로랭크,WIN,Zed,jungle,18 , 4 , 11,57,7.25
명하성의 검,Silver 4,솔로랭크,WIN,Jhin,adc,23 , 16 , 14,59,2.31
