name,tier,mode,W/L,Champion,Position,Kill,Death,Assist,kill participant,kda,kill participance
령 찬,Diamond 4,자유랭크,LOSS,Akshan,jungle,6,13,6,60,0.92,60
령 찬,Diamond 4,칼바람,LOSS,Pyke,adc,25,16,12,54,2.31,54
령 찬,Diamond 4,칼바람,LOSS,Caitlyn,adc,12,16,21,60,2.06,60
령 찬,Diamond 4,칼바람,LOSS,Katarina,support,17,12,18,74,2.92,74
령 찬,Diamond 4,솔로랭크,WIN,Nidalee,jungle,10,5,4,45,2.8,45
령 찬,Diamond 4,솔로랭크,LOSS,MonkeyKing,jungle,11,8,7,56,2.25,56
령 찬,Diamond 4,솔로랭크,WIN,Zed,jungle,20,3,10,65,0.0,65
령 찬,Diamond 4,솔로랭크,LOSS,MonkeyKing,jungle,8,8,2,50,1.25,50
령 찬,Diamond 4,솔로랭크,WIN,MonkeyKing,jungle,20,4,6,60,6.5,60
령 찬,Diamond 4,솔로랭크,WIN,Xayah,adc,2,6,6,21,1.33,21
령 찬,Diamond 4,솔로랭크,WIN,MonkeyKing,jungle,8,3,8,44,5.33,44
령 찬,Diamond 4,솔로랭크,WIN,Taliyah,jungle,7,4,2,31,2.25,31
령 찬,Diamond 4,솔로랭크,WIN,Nidalee,jungle,13,5,15,56,5.6,56
령 찬,Diamond 4,솔로랭크,LOSS,Pyke,support,4,6,1,56,0.83,56
령 찬,Diamond 4,솔로랭크,LOSS,Rengar,jungle,7,14,10,55,1.21,55
령 찬,Diamond 4,솔로랭크,WIN,Rengar,jungle,15,3,5,59,6.67,59
령 찬,Diamond 4,솔로랭크,LOSS,Talon,jungle,2,12,7,50,0.75,50
령 찬,Diamond 4,솔로랭크,LOSS,Karthus,jungle,7,13,14,62,1.62,62
령 찬,Diamond 4,솔로랭크,LOSS,Zed,jungle,8,9,7,47,1.67,47
령 찬,Diamond 4,솔로랭크,WIN,Talon,jungle,8,10,19,47,2.7,47
령 찬,Diamond 4,솔로랭크,LOSS,Diana,jungle,2,5,0,25,0.4,25
령 찬,Diamond 4,솔로랭크,WIN,Viego,jungle,4,9,4,36,0.89,36
령 찬,Diamond 4,솔로랭크,WIN,Nocturne,jungle,18,4,16,64,8.5,64
령 찬,Diamond 4,솔로랭크,WIN,LeeSin,jungle,17,5,7,55,4.8,55
령 찬,Diamond 4,단일,WIN,Ziggs,support,12,17,21,46,1.94,46
령 찬,Diamond 4,칼바람,LOSS,Jhin,jungle,13,9,23,77,4.0,77
령 찬,Diamond 4,솔로랭크,LOSS,LeeSin,jungle,6,10,9,54,1.5,54
령 찬,Diamond 4,솔로랭크,LOSS,Talon,jungle,0,5,6,60,1.2,60
heojipsa,Silver 1,솔로랭크,LOSS,Cassiopeia,mid,8,13,4,43,0.92,43
heojipsa,Silver 1,솔로랭크,LOSS,Pyke,support,3,2,0,38,1.5,38
heojipsa,Silver 1,솔로랭크,LOSS,Kayn,jungle,15,7,5,80,2.86,80
heojipsa,Silver 1,솔로랭크,LOSS,XinZhao,jungle,4,5,1,45,1.0,45
heojipsa,Silver 1,솔로랭크,LOSS,RekSai,jungle,10,5,7,71,3.4,71
heojipsa,Silver 1,솔로랭크,LOSS,Graves,jungle,18,10,4,55,2.2,55
heojipsa,Silver 1,솔로랭크,LOSS,Sylas,mid,1,5,4,33,1.0,33
heojipsa,Silver 1,솔로랭크,WIN,Kayn,jungle,13,5,19,70,6.4,70
heojipsa,Silver 1,솔로랭크,LOSS,RekSai,jungle,10,8,6,53,2.0,53
heojipsa,Silver 1,솔로랭크,LOSS,Graves,jungle,5,5,2,37,1.4,37
heojipsa,Silver 1,솔로랭크,LOSS,Sylas,mid,3,8,2,36,0.63,36
heojipsa,Silver 1,솔로랭크,LOSS,Kayn,jungle,22,12,5,56,2.25,56
heojipsa,Silver 1,솔로랭크,LOSS,Thresh,support,2,7,19,78,3.0,78
heojipsa,Silver 1,솔로랭크,WIN,Graves,jungle,3,2,2,36,2.5,36
heojipsa,Silver 1,솔로랭크,LOSS,Graves,jungle,7,9,4,38,1.22,38
heojipsa,Silver 1,솔로랭크,LOSS,Thresh,support,8,4,24,57,8.0,57
heojipsa,Silver 1,솔로랭크,LOSS,Jinx,adc,4,5,0,44,0.8,44
heojipsa,Silver 1,솔로랭크,LOSS,Graves,jungle,10,8,5,52,1.88,52
heojipsa,Silver 1,솔로랭크,WIN,Graves,jungle,16,5,5,58,4.2,58
heojipsa,Silver 1,솔로랭크,WIN,Graves,jungle,10,2,3,35,6.5,35
heojipsa,Silver 1,솔로랭크,LOSS,Diana,jungle,4,8,3,28,0.88,28
heojipsa,Silver 1,솔로랭크,LOSS,Graves,jungle,18,5,5,77,4.6,77
heojipsa,Silver 1,솔로랭크,WIN,Graves,jungle,7,2,4,39,5.5,39
heojipsa,Silver 1,솔로랭크,LOSS,Tryndamere,top,8,8,5,65,1.63,65
heojipsa,Silver 1,솔로랭크,LOSS,Lux,mid,7,5,2,60,1.8,60
heojipsa,Silver 1,솔로랭크,WIN,Sylas,mid,14,9,11,58,2.78,58
heojipsa,Silver 1,솔로랭크,LOSS,Cassiopeia,mid,5,6,3,40,1.33,40
heojipsa,Silver 1,솔로랭크,WIN,Graves,jungle,9,3,12,51,7.0,51
형 지금 몇시야,Unranked,일반,WIN,Darius,top,2,1,2,18,4.0,18
radtfgwdg,Master,솔로랭크,LOSS,Syndra,mid,3,6,2,36,0.83,36
radtfgwdg,Master,솔로랭크,LOSS,Lillia,jungle,4,9,10,64,1.56,64
radtfgwdg,Master,솔로랭크,WIN,Kindred,jungle,17,4,8,81,6.25,81
radtfgwdg,Master,칼바람,WIN,Akshan,support,17,10,12,51,2.9,51
radtfgwdg,Master,칼바람,WIN,Zeri,support,8,6,16,71,4.0,71
radtfgwdg,Master,칼바람,LOSS,Ahri,support,11,8,13,75,3.0,75
radtfgwdg,Master,솔로랭크,WIN,Qiyana,mid,11,13,12,51,1.77,51
radtfgwdg,Master,솔로랭크,WIN,LeeSin,jungle,17,2,7,80,2.0,80
radtfgwdg,Master,솔로랭크,LOSS,Graves,jungle,9,6,6,54,2.5,54
radtfgwdg,Master,솔로랭크,WIN,Qiyana,mid,12,9,7,56,2.11,56
radtfgwdg,Master,솔로랭크,LOSS,LeeSin,jungle,13,7,5,67,2.57,67
radtfgwdg,Master,솔로랭크,LOSS,Diana,jungle,0,7,2,67,0.29,67
radtfgwdg,Master,솔로랭크,WIN,LeeSin,jungle,8,7,13,70,3.0,70
radtfgwdg,Master,솔로랭크,WIN,Qiyana,jungle,12,3,5,55,5.67,55
radtfgwdg,Master,솔로랭크,WIN,LeeSin,jungle,12,4,11,61,5.75,61
radtfgwdg,Master,솔로랭크,WIN,Ahri,mid,3,10,17,59,2.0,59
radtfgwdg,Master,솔로랭크,WIN,Syndra,mid,9,8,8,37,2.13,37
radtfgwdg,Master,솔로랭크,WIN,LeeSin,jungle,14,5,6,43,4.0,43
radtfgwdg,Master,솔로랭크,LOSS,Nidalee,jungle,1,4,2,33,0.75,33
radtfgwdg,Master,솔로랭크,LOSS,LeeSin,jungle,1,6,1,67,0.33,67
radtfgwdg,Master,칼바람,LOSS,Katarina,jungle,10,8,15,68,3.13,68
radtfgwdg,Master,칼바람,WIN,Jinx,support,11,2,13,96,2.0,96
radtfgwdg,Master,칼바람,WIN,Viktor,support,22,20,30,58,2.6,58
radtfgwdg,Master,솔로랭크,LOSS,LeeSin,jungle,4,8,4,67,1.0,67
radtfgwdg,Master,솔로랭크,LOSS,Fizz,mid,1,8,3,19,0.5,19
radtfgwdg,Master,솔로랭크,LOSS,Fizz,mid,8,7,5,59,1.86,59
radtfgwdg,Master,솔로랭크,WIN,Fizz,mid,2,3,4,30,2.0,30
radtfgwdg,Master,솔로랭크,WIN,Fizz,mid,8,3,3,39,3.67,39
radtfgwdg,Master,솔로랭크,LOSS,LeeSin,jungle,4,2,1,33,2.5,33
radtfgwdg,Master,칼바람,WIN,LeeSin,adc,23,13,29,73,4.0,73
까탈렌나,Silver 4,일반,LOSS,XinZhao,jungle,0,4,0,0,0.0,0
까탈렌나,Silver 4,URF,WIN,Twitch,mid,1,5,9,25,2.0,25
까탈렌나,Silver 4,솔로랭크,WIN,Chogath,top,20,4,19,81,9.75,81
까탈렌나,Silver 4,자유랭크,WIN,XinZhao,top,1,10,2,7,0.3,7
까탈렌나,Silver 4,자유랭크,LOSS,XinZhao,top,2,5,3,33,1.0,33
까탈렌나,Silver 4,자유랭크,WIN,XinZhao,top,2,2,1,13,1.5,13
까탈렌나,Silver 4,자유랭크,LOSS,XinZhao,top,7,9,10,52,1.89,52
까탈렌나,Silver 4,솔로랭크,WIN,Aatrox,top,4,12,5,16,0.75,16
까탈렌나,Silver 4,솔로랭크,LOSS,Aatrox,top,1,5,2,43,0.6,43
까탈렌나,Silver 4,솔로랭크,WIN,Aatrox,top,1,9,5,14,0.67,14
까탈렌나,Silver 4,솔로랭크,LOSS,Yasuo,top,1,5,1,29,0.4,29
까탈렌나,Silver 4,솔로랭크,LOSS,Aatrox,top,0,11,2,9,0.18,9
까탈렌나,Silver 4,솔로랭크,LOSS,Yasuo,top,1,8,2,21,0.38,21
까탈렌나,Silver 4,자유랭크,LOSS,MissFortune,adc,1,11,7,29,0.73,29
까탈렌나,Silver 4,칼바람,LOSS,Karma,adc,4,6,18,79,3.67,79
까탈렌나,Silver 4,단일,WIN,Samira,mid,0,5,2,9,0.4,9
까탈렌나,Silver 4,단일,LOSS,Yasuo,jungle,0,8,1,10,0.13,10
까탈렌나,Silver 4,단일,LOSS,MasterYi,mid,3,6,4,28,1.17,28
까탈렌나,Silver 4,단일,LOSS,Ornn,top,1,7,4,19,0.71,19
까탈렌나,Silver 4,칼바람,LOSS,Annie,jungle,2,6,5,44,1.17,44
까탈렌나,Silver 4,솔로랭크,LOSS,Ezreal,adc,5,12,5,27,0.83,27
까탈렌나,Silver 4,솔로랭크,WIN,Ezreal,adc,3,4,4,32,1.75,32
까탈렌나,Silver 4,칼바람,LOSS,Velkoz,adc,1,10,5,22,0.6,22
까탈렌나,Silver 4,칼바람,LOSS,Ornn,jungle,4,8,14,42,2.25,42
까탈렌나,Silver 4,자유랭크,LOSS,Ezreal,adc,4,8,4,36,1.0,36
까탈렌나,Silver 4,자유랭크,LOSS,MissFortune,adc,0,5,2,11,0.4,11
까탈렌나,Silver 4,솔로랭크,LOSS,MissFortune,adc,1,13,3,24,0.31,24
까탈렌나,Silver 4,솔로랭크,LOSS,MissFortune,support,3,10,3,25,0.6,25
까탈렌나,Silver 4,솔로랭크,LOSS,MissFortune,adc,4,9,5,60,1.0,60
까탈렌나,Silver 4,솔로랭크,WIN,MissFortune,adc,1,11,11,30,1.09,30
뚜우닝,Silver 4,솔로랭크,LOSS,Alistar,support,2,11,16,60,1.64,60
뚜우닝,Silver 4,솔로랭크,WIN,Blitzcrank,support,1,7,14,48,2.14,48
뚜우닝,Silver 4,솔로랭크,LOSS,Leona,support,1,7,9,38,1.43,38
뚜우닝,Silver 4,솔로랭크,WIN,Lulu,support,2,8,15,52,2.13,52
뚜우닝,Silver 4,솔로랭크,LOSS,Leona,support,3,9,13,46,1.78,46
뚜우닝,Silver 4,솔로랭크,LOSS,Thresh,support,0,7,9,50,1.29,50
뚜우닝,Silver 4,솔로랭크,LOSS,Leona,support,1,10,15,37,1.6,37
뚜우닝,Silver 4,솔로랭크,WIN,Leona,support,0,4,20,51,5.0,51
뚜우닝,Silver 4,솔로랭크,LOSS,Leona,support,3,11,14,57,1.55,57
뚜우닝,Silver 4,솔로랭크,WIN,Leona,support,1,5,14,30,3.0,30
뚜우닝,Silver 4,솔로랭크,WIN,Leona,support,0,3,19,61,6.33,61
뚜우닝,Silver 4,솔로랭크,WIN,Lulu,support,3,9,20,61,2.56,61
뚜우닝,Silver 4,솔로랭크,WIN,Alistar,support,2,5,16,39,3.6,39
뚜우닝,Silver 4,솔로랭크,LOSS,Blitzcrank,support,1,7,7,44,1.14,44
뚜우닝,Silver 4,솔로랭크,WIN,Leona,support,2,7,15,40,2.43,40
뚜우닝,Silver 4,솔로랭크,LOSS,Nami,support,1,10,4,29,0.5,29
뚜우닝,Silver 4,솔로랭크,WIN,Leona,support,4,9,21,61,2.78,61
뚜우닝,Silver 4,솔로랭크,WIN,Leona,support,0,8,17,50,2.13,50
뚜우닝,Silver 4,솔로랭크,WIN,Leona,support,1,7,17,47,2.57,47
뚜우닝,Silver 4,솔로랭크,LOSS,Leona,support,1,9,14,48,1.67,48
뚜우닝,Silver 4,솔로랭크,LOSS,Leona,support,0,8,12,63,1.5,63
뚜우닝,Silver 4,솔로랭크,WIN,Leona,support,0,2,11,41,5.5,41
뚜우닝,Silver 4,솔로랭크,LOSS,Blitzcrank,support,2,12,20,37,1.83,37
뚜우닝,Silver 4,솔로랭크,WIN,Lulu,support,1,3,13,74,4.67,74
뚜우닝,Silver 4,솔로랭크,LOSS,Leona,support,2,8,8,63,1.25,63
뚜우닝,Silver 4,칼바람,LOSS,Ziggs,mid,1,6,15,55,2.67,55
뚜우닝,Silver 4,칼바람,WIN,Jayce,support,9,3,16,83,8.33,83
뚜우닝,Silver 4,솔로랭크,WIN,Leona,support,1,3,28,64,9.67,64
뚜우닝,Silver 4,솔로랭크,LOSS,Thresh,support,0,6,11,65,1.83,65
턱돼지,Bronze 4,솔로랭크,WIN,Shyvana,jungle,12,0,4,73,6.0,73
턱돼지,Bronze 4,솔로랭크,WIN,Shyvana,jungle,14,8,24,69,4.75,69
턱돼지,Bronze 4,솔로랭크,WIN,Shyvana,jungle,16,7,9,60,3.57,60
턱돼지,Bronze 4,솔로랭크,LOSS,Shyvana,jungle,11,4,8,59,4.75,59
턱돼지,Bronze 4,솔로랭크,LOSS,Shyvana,jungle,4,4,1,71,1.25,71
턱돼지,Bronze 4,칼바람,LOSS,Brand,adc,6,12,19,50,2.08,50
턱돼지,Bronze 4,칼바람,LOSS,Xerath,top,2,6,10,71,2.0,71
턱돼지,Bronze 4,칼바람,WIN,Karthus,top,7,7,15,61,3.14,61
턱돼지,Bronze 4,솔로랭크,WIN,Shyvana,jungle,13,5,12,56,5.0,56
턱돼지,Bronze 4,칼바람,LOSS,Blitzcrank,adc,5,10,18,56,2.3,56
턱돼지,Bronze 4,칼바람,WIN,Teemo,top,7,13,9,29,1.23,29
턱돼지,Bronze 4,칼바람,WIN,Jhin,mid,10,5,15,51,5.0,51
턱돼지,Bronze 4,칼바람,WIN,Chogath,mid,7,7,17,57,3.43,57
턱돼지,Bronze 4,칼바람,LOSS,Aphelios,support,12,12,29,61,3.42,61
턱돼지,Bronze 4,솔로랭크,LOSS,Lillia,jungle,10,13,15,68,1.92,68
턱돼지,Bronze 4,칼바람,LOSS,Maokai,support,7,11,23,52,2.73,52
턱돼지,Bronze 4,칼바람,LOSS,Morgana,mid,6,7,5,52,1.57,52
턱돼지,Bronze 4,칼바람,LOSS,Maokai,adc,7,13,28,69,2.69,69
턱돼지,Bronze 4,칼바람,WIN,Blitzcrank,support,3,15,33,64,2.4,64
턱돼지,Bronze 4,칼바람,LOSS,MissFortune,mid,12,9,26,70,4.22,70
턱돼지,Bronze 4,칼바람,LOSS,Chogath,support,3,11,21,80,2.18,80
턱돼지,Bronze 4,칼바람,LOSS,Nidalee,jungle,1,7,15,57,2.29,57
턱돼지,Bronze 4,칼바람,WIN,Malzahar,jungle,8,10,9,33,1.7,33
턱돼지,Bronze 4,칼바람,LOSS,Xayah,adc,12,14,19,70,2.21,70
턱돼지,Bronze 4,칼바람,LOSS,Thresh,top,2,10,15,63,1.7,63
턱돼지,Bronze 4,칼바람,WIN,Nasus,jungle,12,9,20,62,3.56,62
턱돼지,Bronze 4,칼바람,LOSS,Chogath,top,14,17,20,55,2.0,55
턱돼지,Bronze 4,칼바람,WIN,Kaisa,top,12,5,15,71,5.4,71
턱돼지,Bronze 4,칼바람,WIN,Veigar,adc,4,6,20,48,4.0,48
일요일 오후 4시,Gold 3,솔로랭크,LOSS,Darius,mid,3,9,2,33,0.56,33
일요일 오후 4시,Gold 3,솔로랭크,WIN,Teemo,top,7,4,3,30,2.5,30
일요일 오후 4시,Gold 3,솔로랭크,WIN,Khazix,top,20,10,5,51,2.5,51
일요일 오후 4시,Gold 3,솔로랭크,LOSS,Shaco,top,2,11,5,29,0.64,29
일요일 오후 4시,Gold 3,솔로랭크,LOSS,Teemo,top,3,5,1,16,0.8,16
일요일 오후 4시,Gold 3,솔로랭크,LOSS,Nasus,top,2,8,2,18,0.5,18
일요일 오후 4시,Gold 3,솔로랭크,LOSS,Shaco,top,9,13,7,55,1.23,55
일요일 오후 4시,Gold 3,솔로랭크,WIN,MasterYi,top,9,3,3,44,4.0,44
일요일 오후 4시,Gold 3,솔로랭크,WIN,Teemo,mid,4,9,5,35,1.0,35
일요일 오후 4시,Gold 3,솔로랭크,LOSS,Gwen,top,2,10,2,22,0.4,22
일요일 오후 4시,Gold 3,솔로랭크,LOSS,Teemo,top,4,6,3,35,1.17,35
일요일 오후 4시,Gold 3,솔로랭크,LOSS,Renata,support,4,5,9,43,2.6,43
일요일 오후 4시,Gold 3,솔로랭크,LOSS,Darius,top,8,10,4,32,1.2,32
일요일 오후 4시,Gold 3,솔로랭크,LOSS,Renekton,mid,7,11,3,83,0.91,83
일요일 오후 4시,Gold 3,솔로랭크,LOSS,Renekton,top,4,14,0,18,0.29,18
일요일 오후 4시,Gold 3,솔로랭크,LOSS,LeeSin,jungle,1,11,7,50,0.73,50
일요일 오후 4시,Gold 3,솔로랭크,LOSS,Khazix,jungle,6,8,4,40,1.25,40
일요일 오후 4시,Gold 3,솔로랭크,WIN,Karthus,jungle,11,7,15,50,3.71,50
일요일 오후 4시,Gold 3,솔로랭크,WIN,Skarner,jungle,4,6,13,63,2.83,63
일요일 오후 4시,Gold 3,솔로랭크,WIN,Vi,jungle,11,6,8,48,3.17,48
일요일 오후 4시,Gold 3,솔로랭크,WIN,Shaco,jungle,8,10,9,38,1.7,38
일요일 오후 4시,Gold 3,솔로랭크,LOSS,LeeSin,jungle,2,9,7,56,1.0,56
일요일 오후 4시,Gold 3,솔로랭크,LOSS,Skarner,jungle,2,6,6,42,1.33,42
일요일 오후 4시,Gold 3,솔로랭크,WIN,Skarner,jungle,4,2,13,59,8.5,59
일요일 오후 4시,Gold 3,솔로랭크,LOSS,Zac,jungle,5,3,2,78,2.33,78
일요일 오후 4시,Gold 3,솔로랭크,WIN,Zac,jungle,4,3,18,65,7.33,65
일요일 오후 4시,Gold 3,칼바람,LOSS,Seraphine,top,7,11,29,67,3.27,67
일요일 오후 4시,Gold 3,솔로랭크,LOSS,Elise,jungle,9,8,7,55,2.0,55
일요일 오후 4시,Gold 3,솔로랭크,LOSS,Kayn,jungle,6,7,9,88,2.14,88
일요일 오후 4시,Gold 3,솔로랭크,LOSS,LeeSin,jungle,2,7,0,40,0.29,40
66x,Bronze 3,솔로랭크,LOSS,Yasuo,mid,2,10,0,13,0.2,13
66x,Bronze 3,솔로랭크,WIN,Katarina,mid,6,5,5,34,2.2,34
66x,Bronze 3,솔로랭크,LOSS,Ekko,jungle,13,9,11,55,2.67,55
66x,Bronze 3,솔로랭크,LOSS,LeeSin,jungle,2,12,11,36,1.08,36
66x,Bronze 3,솔로랭크,WIN,Ashe,adc,2,9,17,37,2.11,37
66x,Bronze 3,솔로랭크,WIN,Thresh,support,5,5,10,44,3.0,44
66x,Bronze 3,솔로랭크,LOSS,MissFortune,adc,2,6,1,60,0.5,60
66x,Bronze 3,솔로랭크,LOSS,Katarina,mid,2,7,1,33,0.43,33
66x,Bronze 3,솔로랭크,LOSS,Pyke,support,4,13,7,69,0.85,69
66x,Bronze 3,솔로랭크,LOSS,MasterYi,jungle,3,15,7,24,0.67,24
66x,Bronze 3,솔로랭크,LOSS,Khazix,jungle,1,2,1,25,1.0,25
66x,Bronze 3,솔로랭크,LOSS,Nocturne,jungle,10,9,4,50,1.56,50
66x,Bronze 3,솔로랭크,LOSS,Ashe,adc,2,8,6,38,1.0,38
66x,Bronze 3,솔로랭크,LOSS,Jinx,adc,1,8,2,20,0.38,20
66x,Bronze 3,솔로랭크,WIN,Rammus,jungle,8,8,12,47,2.5,47
66x,Bronze 3,솔로랭크,WIN,Khazix,jungle,6,11,12,26,1.64,26
66x,Bronze 3,솔로랭크,LOSS,Jinx,adc,1,4,3,33,1.0,33
66x,Bronze 3,솔로랭크,LOSS,Kalista,adc,2,6,5,18,1.17,18
66x,Bronze 3,솔로랭크,LOSS,Kindred,jungle,5,6,0,83,0.83,83
66x,Bronze 3,솔로랭크,WIN,MasterYi,jungle,4,9,7,29,1.22,29
66x,Bronze 3,솔로랭크,LOSS,Kalista,adc,2,9,5,37,0.78,37
66x,Bronze 3,솔로랭크,LOSS,Kalista,adc,1,6,2,30,0.5,30
66x,Bronze 3,솔로랭크,WIN,Vayne,adc,2,6,2,12,0.67,12
66x,Bronze 3,솔로랭크,LOSS,Zed,mid,3,9,5,67,0.89,67
66x,Bronze 3,솔로랭크,LOSS,Ezreal,adc,0,5,5,23,1.0,23
66x,Bronze 3,솔로랭크,WIN,Ashe,adc,4,5,10,30,2.8,30
66x,Bronze 3,솔로랭크,LOSS,Ezreal,adc,0,3,0,0,0.0,0
66x,Bronze 3,솔로랭크,LOSS,Ashe,adc,2,10,5,30,0.7,30
66x,Bronze 3,솔로랭크,LOSS,Jinx,adc,2,7,3,28,0.71,28
66x,Bronze 3,솔로랭크,WIN,Ezreal,adc,10,3,6,33,5.33,33
ESSEM2,Gold 1,솔로랭크,WIN,Ezreal,adc,8,5,4,30,2.4,30
ESSEM2,Gold 1,자유랭크,WIN,Twitch,adc,19,1,1,50,0.0,50
ESSEM2,Gold 1,자유랭크,LOSS,Senna,support,1,1,3,57,4.0,57
ESSEM2,Gold 1,일반,WIN,Vayne,adc,7,9,9,33,1.78,33
ESSEM2,Gold 1,자유랭크,LOSS,Caitlyn,adc,4,8,9,42,1.63,42
ESSEM2,Gold 1,일반,LOSS,Jinx,adc,3,11,9,41,1.09,41
ESSEM2,Gold 1,솔로랭크,LOSS,Lucian,adc,1,7,3,14,0.57,14
ESSEM2,Gold 1,솔로랭크,LOSS,MissFortune,adc,1,6,2,43,0.5,43
ESSEM2,Gold 1,솔로랭크,LOSS,Kaisa,adc,4,11,6,43,0.91,43
ESSEM2,Gold 1,일반,LOSS,Vayne,mid,5,13,4,39,0.69,39
ESSEM2,Gold 1,솔로랭크,WIN,Twitch,adc,17,9,14,60,3.44,60
ESSEM2,Gold 1,솔로랭크,WIN,MissFortune,adc,3,11,5,19,0.73,19
ESSEM2,Gold 1,솔로랭크,LOSS,Ezreal,adc,5,7,5,67,1.43,67
ESSEM2,Gold 1,솔로랭크,WIN,Jhin,adc,13,9,13,65,2.89,65
ESSEM2,Gold 1,단일,LOSS,TahmKench,jungle,8,7,8,46,2.29,46
ESSEM2,Gold 1,솔로랭크,LOSS,Senna,adc,6,7,12,69,2.57,69
ESSEM2,Gold 1,솔로랭크,LOSS,Ezreal,adc,4,9,15,49,2.11,49
ESSEM2,Gold 1,단일,WIN,Aphelios,adc,9,5,3,30,2.4,30
ESSEM2,Gold 1,솔로랭크,WIN,Jhin,adc,5,6,9,38,2.33,38
ESSEM2,Gold 1,솔로랭크,WIN,Sivir,adc,14,9,9,46,2.56,46
ESSEM2,Gold 1,솔로랭크,WIN,Vayne,adc,13,7,5,46,2.57,46
ESSEM2,Gold 1,솔로랭크,LOSS,Kaisa,adc,14,8,6,71,2.5,71
ESSEM2,Gold 1,솔로랭크,LOSS,Vayne,adc,13,7,10,59,3.29,59
ESSEM2,Gold 1,솔로랭크,LOSS,Jinx,adc,8,5,15,79,4.6,79
ESSEM2,Gold 1,단일,LOSS,Pyke,support,2,4,0,25,0.5,25
ESSEM2,Gold 1,자유랭크,WIN,Sivir,adc,23,11,13,67,3.27,67
ESSEM2,Gold 1,솔로랭크,WIN,Kaisa,adc,3,4,5,24,2.0,24
ESSEM2,Gold 1,일반,WIN,Jhin,adc,4,4,6,56,2.5,56
ESSEM2,Gold 1,일반,WIN,Ashe,adc,3,4,10,54,3.25,54
욕구곰,Unranked,솔로랭크,LOSS,Yasuo,mid,1,7,7,40,1.14,40
욕구곰,Unranked,솔로랭크,LOSS,Lucian,mid,2,12,0,22,0.17,22
욕구곰,Unranked,솔로랭크,WIN,Sylas,adc,5,6,8,48,2.17,48
욕구곰,Unranked,솔로랭크,LOSS,Vayne,top,0,7,0,0,0.0,0
욕구곰,Unranked,솔로랭크,WIN,Jayce,mid,19,10,8,61,2.7,61
욕구곰,Unranked,솔로랭크,LOSS,Yasuo,mid,4,9,1,26,0.56,26
욕구곰,Unranked,솔로랭크,LOSS,Talon,mid,26,11,3,78,2.64,78
욕구곰,Unranked,자유랭크,WIN,Sylas,mid,15,7,18,69,4.71,69
욕구곰,Unranked,자유랭크,WIN,Jayce,mid,16,7,14,68,4.29,68
욕구곰,Unranked,자유랭크,WIN,Yone,mid,3,3,5,26,2.67,26
욕구곰,Unranked,자유랭크,WIN,Talon,mid,6,2,3,53,4.5,53
욕구곰,Unranked,자유랭크,LOSS,Anivia,mid,8,13,8,52,1.23,52
욕구곰,Unranked,솔로랭크,LOSS,Tryndamere,top,0,8,0,0,0.0,0
욕구곰,Unranked,솔로랭크,WIN,Jayce,top,6,6,1,27,1.17,27
욕구곰,Unranked,URF,WIN,Hecarim,adc,11,1,3,47,4.0,47
욕구곰,Unranked,URF,LOSS,Zed,top,15,9,3,51,2.0,51
욕구곰,Unranked,URF,WIN,Varus,adc,12,4,7,31,4.75,31
욕구곰,Unranked,URF,LOSS,Pyke,support,0,9,3,15,0.33,15
욕구곰,Unranked,URF,LOSS,Darius,top,3,8,1,20,0.5,20
욕구곰,Unranked,솔로랭크,WIN,LeeSin,jungle,7,1,3,45,0.0,45
욕구곰,Unranked,솔로랭크,LOSS,Jayce,mid,11,15,6,45,1.13,45
욕구곰,Unranked,솔로랭크,LOSS,Viktor,mid,4,12,1,26,0.42,26
욕구곰,Unranked,솔로랭크,LOSS,MasterYi,jungle,3,6,3,38,1.0,38
욕구곰,Unranked,URF,WIN,JarvanIV,top,5,11,11,33,1.45,33
욕구곰,Unranked,URF,LOSS,Lucian,top,2,11,2,12,0.36,12
욕구곰,Unranked,URF,LOSS,Sivir,jungle,5,12,9,25,1.17,25
욕구곰,Unranked,URF,LOSS,Karthus,jungle,6,10,13,56,1.9,56
욕구곰,Unranked,URF,WIN,Fizz,top,18,11,5,38,2.09,38
욕구곰,Unranked,자유랭크,WIN,Poppy,jungle,4,3,7,23,3.67,23
욕구곰,Unranked,자유랭크,WIN,Lux,support,8,5,19,57,5.4,57
The Titleist,Silver 4,솔로랭크,LOSS,Jax,mid,1,14,1,13,0.14,13
The Titleist,Silver 4,솔로랭크,WIN,Jax,top,11,3,1,43,4.0,43
The Titleist,Silver 4,솔로랭크,WIN,Jax,mid,5,12,2,21,0.58,21
The Titleist,Silver 4,솔로랭크,WIN,Jax,top,3,12,14,37,1.42,37
The Titleist,Silver 4,솔로랭크,LOSS,Jax,mid,4,16,5,33,0.56,33
The Titleist,Silver 4,솔로랭크,LOSS,Jax,mid,3,5,0,27,0.6,27
The Titleist,Silver 4,솔로랭크,WIN,Jax,mid,3,5,0,12,0.6,12
The Titleist,Silver 4,솔로랭크,WIN,Jax,top,5,12,6,20,0.92,20
The Titleist,Silver 4,솔로랭크,LOSS,Poppy,jungle,4,11,6,50,0.91,50
The Titleist,Silver 4,솔로랭크,LOSS,Jax,top,2,13,3,15,0.38,15
The Titleist,Silver 4,솔로랭크,LOSS,Jax,top,3,9,3,60,0.67,60
The Titleist,Silver 4,솔로랭크,WIN,Jax,top,15,6,2,53,2.83,53
